,Temp-PCB (C)_value,Temp-device (C)_value,Temp-vccint (C)_value,Temp-cage_temp_0 (C)_value,Temp-cage_temp_1 (C)_value,3v3_pex (V)_value,3v3_aux (V)_value,Power (Watts)_value,12v_pex (V)_value,12v_pex (A)_value,12v_aux_0 (V)_value,12v_aux_0 (A)_value,12v_aux_1 (V)_value,12v_aux_1 (A)_value,vccint (V)_value,vccint (A)_value
110,25,54,43,0,0,3.272,3.312,65,11.995,11.995,12.061,12.061,12.134,12.134,0.799,0.799
111,25,54,43,0,0,3.272,3.312,73,11.995,11.995,12.061,12.061,12.134,12.134,0.798,0.798
112,25,54,43,0,0,3.275,3.314,70,11.985,11.985,12.069,12.069,12.121,12.121,0.803,0.803
113,25,54,43,0,0,3.276,3.312,55,11.990,11.990,12.067,12.067,12.124,12.124,0.799,0.799
114,25,54,43,0,0,3.276,3.312,55,11.990,11.990,12.067,12.067,12.124,12.124,0.798,0.798
115,25,54,43,0,0,3.275,3.313,70,11.993,11.993,12.068,12.068,12.122,12.122,0.798,0.798
116,25,54,43,0,0,3.275,3.313,70,11.987,11.987,12.081,12.081,12.132,12.132,0.797,0.797
117,25,54,43,0,0,3.274,3.313,70,11.984,11.984,12.075,12.075,12.106,12.106,0.808,0.808
118,25,54,43,0,0,3.274,3.313,57,11.984,11.984,12.075,12.075,12.106,12.106,0.798,0.798
119,25,54,43,0,0,3.274,3.313,74,11.985,11.985,12.069,12.069,12.117,12.117,0.798,0.798
120,25,54,43,0,0,3.273,3.313,58,11.984,11.984,12.071,12.071,12.117,12.117,0.799,0.799
121,25,54,43,0,0,3.273,3.313,58,11.984,11.984,12.071,12.071,12.117,12.117,0.799,0.799
122,25,54,43,0,0,3.270,3.313,68,11.987,11.987,12.078,12.078,12.134,12.134,0.801,0.801
123,25,54,43,0,0,3.272,3.312,70,11.993,11.993,12.063,12.063,12.123,12.123,0.801,0.801
124,25,54,43,0,0,3.275,3.313,70,11.986,11.986,12.052,12.052,12.112,12.112,0.795,0.795
125,25,54,43,0,0,3.275,3.313,54,11.986,11.986,12.052,12.052,12.112,12.112,0.808,0.808
126,25,54,43,0,0,3.272,3.314,55,11.994,11.994,12.071,12.071,12.114,12.114,0.793,0.793
127,25,54,43,0,0,3.274,3.312,75,11.986,11.986,12.062,12.062,12.121,12.121,0.798,0.798
128,25,54,43,0,0,3.274,3.312,75,11.986,11.986,12.062,12.062,12.121,12.121,0.801,0.801
129,25,54,43,0,0,3.272,3.312,69,11.980,11.980,12.061,12.061,12.111,12.111,0.811,0.811
130,25,54,43,0,0,3.270,3.314,53,11.988,11.988,12.065,12.065,12.118,12.118,0.798,0.798
131,25,54,43,0,0,3.276,3.312,53,11.992,11.992,12.076,12.076,12.118,12.118,0.799,0.799
132,25,54,43,0,0,3.276,3.312,73,11.992,11.992,12.076,12.076,12.118,12.118,0.802,0.802
133,25,54,43,0,0,3.277,3.313,63,11.986,11.986,12.084,12.084,12.132,12.132,0.798,0.798
134,25,54,43,0,0,3.274,3.314,54,11.982,11.982,12.074,12.074,12.121,12.121,0.799,0.799
135,25,54,43,0,0,3.274,3.314,54,11.982,11.982,12.074,12.074,12.121,12.121,0.797,0.797
