,Temp-PCB (C)_value,Temp-device (C)_value,Temp-vccint (C)_value,Temp-cage_temp_0 (C)_value,Temp-cage_temp_1 (C)_value,3v3_pex (V)_value,3v3_aux (V)_value,Power (Watts)_value,12v_pex (V)_value,12v_pex (A)_value,12v_aux_0 (V)_value,12v_aux_0 (A)_value,12v_aux_1 (V)_value,12v_aux_1 (A)_value,vccint (V)_value,vccint (A)_value
88,21,46,39,0,0,3.273,3.311,69,12.000,12.000,12.076,12.076,12.126,12.126,0.798,0.798
89,21,46,39,0,0,3.273,3.311,69,12.000,12.000,12.076,12.076,12.126,12.126,0.799,0.799
90,21,46,39,0,0,3.269,3.312,66,11.993,11.993,12.073,12.073,12.123,12.123,0.799,0.799
91,21,46,39,0,0,3.269,3.310,64,11.998,11.998,12.068,12.068,12.129,12.129,0.798,0.798
92,21,46,39,0,0,3.274,3.311,64,11.995,11.995,12.087,12.087,12.124,12.124,0.803,0.803
93,21,46,39,0,0,3.274,3.311,51,11.995,11.995,12.087,12.087,12.124,12.124,0.799,0.799
94,21,46,39,0,0,3.273,3.311,60,11.988,11.988,12.061,12.061,12.122,12.122,0.798,0.798
95,21,46,39,0,0,3.272,3.311,60,11.990,11.990,12.080,12.080,12.126,12.126,0.802,0.802
96,21,46,39,0,0,3.272,3.311,63,11.990,11.990,12.080,12.080,12.126,12.126,0.808,0.808
97,21,46,39,0,0,3.270,3.309,65,11.992,11.992,12.081,12.081,12.128,12.128,0.799,0.799
98,21,46,39,0,0,3.269,3.312,62,11.996,11.996,12.065,12.065,12.124,12.124,0.798,0.798
99,21,46,39,0,0,3.269,3.312,62,11.996,11.996,12.065,12.065,12.124,12.124,0.799,0.799
100,21,46,39,0,0,3.269,3.310,68,11.985,11.985,12.066,12.066,12.127,12.127,0.797,0.797
101,21,46,39,0,0,3.271,3.312,64,11.994,11.994,12.078,12.078,12.122,12.122,0.800,0.800
102,21,46,39,0,0,3.277,3.313,64,11.989,11.989,12.071,12.071,12.113,12.113,0.798,0.798
103,21,46,39,0,0,3.277,3.313,59,11.989,11.989,12.071,12.071,12.113,12.113,0.799,0.799
104,21,46,39,0,0,3.269,3.311,60,11.998,11.998,12.083,12.083,12.133,12.133,0.797,0.797
105,21,46,39,0,0,3.273,3.312,65,11.994,11.994,12.071,12.071,12.120,12.120,0.802,0.802
106,21,46,39,0,0,3.273,3.312,65,11.994,11.994,12.071,12.071,12.120,12.120,0.799,0.799
107,21,46,39,0,0,3.267,3.311,65,11.992,11.992,12.070,12.070,12.122,12.122,0.799,0.799
108,21,46,39,0,0,3.273,3.313,64,11.995,11.995,12.074,12.074,12.129,12.129,0.800,0.800
109,21,46,39,0,0,3.269,3.312,62,11.990,11.990,12.079,12.079,12.129,12.129,0.798,0.798
110,21,46,39,0,0,3.269,3.312,62,11.990,11.990,12.079,12.079,12.129,12.129,0.797,0.797
111,21,46,40,0,0,3.274,3.312,66,11.995,11.995,12.072,12.072,12.122,12.122,0.796,0.796
112,21,46,40,0,0,3.273,3.313,69,11.989,11.989,12.079,12.079,12.126,12.126,0.798,0.798
113,21,46,40,0,0,3.275,3.311,69,11.996,11.996,12.082,12.082,12.125,12.125,0.798,0.798
114,21,46,40,0,0,3.275,3.311,72,11.996,11.996,12.082,12.082,12.125,12.125,0.797,0.797
115,21,46,39,0,0,3.273,3.311,61,11.989,11.989,12.066,12.066,12.122,12.122,0.796,0.796
